geoid,over_65,total
40105172100,297,744
40109100400,297,838
40109107216,297,1020
40123089300,297,1460
40143006713,297,1155
40143007647,297,1270
42003416000,297,733
42011000300,297,826
42101029300,297,1261
45083022901,297,1034
45085001300,297,820
47093004300,297,1404
47187050306,297,738
48039661300,297,1065
48113015205,297,1049
48113018156,297,1777
48121020404,297,2086
48167723402,297,657
48201321001,297,1050
48381021610,297,1378
48453002436,297,898
48485012401,297,1035
48491020808,297,687
49021110704,297,1407
49035111701,297,2048
49045131101,297,1448
49049000208,297,1246
49049000710,297,718
49057210405,297,950
50023954700,297,698
51087201205,297,1529
51153901417,297,1037
51760070901,297,1996
53033005100,297,1599
53033024001,297,1693
53053070314,297,1093
53053072000,297,2222
53073000502,297,1434
54039000200,297,848
55079011000,297,2428
01097006305,296,1257
05007020605,296,1493
06001436800,296,1324
06007000401,296,1840
06019003004,296,660
06019004215,296,1431
06019008304,296,1007
06023000100,296,1935
06029005510,296,776
06037121600,296,781
06037121801,296,1196
06037190901,296,1230
06037208620,296,1605
06037222500,296,1229
06037236205,296,1208
06037402706,296,974
06037536000,296,1020
06065030900,296,819
06071000107,296,819
06073011801,296,1128
06075010102,296,907
06075012700,296,2074
06075025401,296,1357
06075026404,296,694
06097152803,296,1501
08013013202,296,594
12057010108,296,766
12073002403,296,1260
12086017102,296,910
12117021206,296,1688
13013180503,296,2307
13051010703,296,2558
13119890401,296,768
13129970901,296,1361
13275960602,296,1330
17031310800,296,1756
17097863604,296,1169
17099963300,296,1108
17197880322,296,2094
17201000401,296,896
18013974901,296,772
18053000100,296,1278
18141003300,296,1267
18163000300,296,1408
19061001202,296,1105
19105070301,296,778
19109950600,296,859
20091050800,296,811
21029020401,296,727
21209040605,296,929
22005030208,296,1800
22041950600,296,787
22109000402,296,1402
23011019000,296,1051
24045010503,296,1448
26017280400,296,1239
26075001300,296,824
26121002702,296,1250
26163516500,296,1535
26163517300,296,1293
26163542400,296,907
27131070102,296,1472
28095950300,296,1281
29151490400,296,835
29510101100,296,1076
29510116200,296,1808
31079000100,296,1021
34001011805,296,958
34005702801,296,727
34013015300,296,1339
34013023200,296,1637
34017000102,296,1252
34017014900,296,982
34039033502,296,1530
34039039000,296,1246
36005042300,296,1366
36047096400,296,763
36081062700,296,1107
36103158806,296,1271
37119001607,296,1051
37119005859,296,1306
37183054112,296,1384
39003013100,296,1119
39049006500,296,1307
40057967800,296,950
40083600402,296,1071
41041951400,296,1296
41067032201,296,1814
42115032902,296,741
45031010700,296,845
45045003103,296,955
45075011704,296,557
47019071600,296,717
47037013202,296,1626
47165020406,296,1335
48055960501,296,1467
48113016622,296,1357
48139060215,296,1304
48141010231,296,1134
48199030100,296,1398
48201410801,296,1523
48215024108,296,1495
48355006000,296,889
48427950500,296,1037
48439104100,296,1351
48439111553,296,1826
48439111572,296,1252
49035115107,296,1551
49049010220,296,1546
51107611804,296,2695
51117930202,296,844
51710002100,296,723
51770002200,296,1060
53011040610,296,1221
53011041333,296,1252
53033025008,296,866
53041970500,296,883
54047953900,296,741
72021032302,296,763
01113030903,295,1255
01119011302,295,793
04013812801,295,1042
04013814900,295,1043
04027011000,295,571
05125010518,295,1224
06037104704,295,1231
06037214902,295,1532
06037267404,295,1777
06045010802,295,660
06059001903,295,888
06059086405,295,1634
06065050302,295,1835
06073008331,295,943
06107000902,295,808
06111005910,295,656
08005085200,295,1038
08073961700,295,960
08123001003,295,1575
12011100803,295,937
12031010602,295,1147
12057013415,295,1246
12089050507,295,808
12091022002,295,1375
12099005703,295,803
12109020706,295,1054
13021013413,295,1082
13135050459,295,1168
13169030105,295,1357
13223120504,295,898
13223120607,295,2262
15003002900,295,897
16001010371,295,963
17031690300,295,715
17043846603,295,1253
17097863300,295,957
17121951800,295,857
18039000201,295,1060
18089011300,295,724
18097340901,295,1210
19023070200,295,769
20111000202,295,932
20169000101,295,1287
21043960400,295,819
21093001603,295,1093
21217920501,295,1064
22071009900,295,1204
22101041600,295,673
23005002300,295,1579
24003740205,295,1236
24033803001,295,1197
25017311900,295,1267
25017363106,295,1314
25025110401,295,1393
26049002700,295,1261
26125126500,295,1106
26159011801,295,900
26163582000,295,1481
27053011000,295,1590
27107960300,295,923
27123032200,295,1020
27145000601,295,1452
28029950501,295,1057
28049011600,295,973
28067950202,295,814
28151000600,295,1021
28163950200,295,985
29023950400,295,1162
29077001401,295,1498
29095008300,295,955
29095014002,295,768
29155470100,295,729
29155470600,295,913
29159480600,295,784
32003002981,295,1468
33015065008,295,1028
34007611700,295,1075
36029006501,295,1426
36057070400,295,887
36065021202,295,934
36081049301,295,812
36091062300,295,969
36109000800,295,1504
37035010404,295,1240
37061090302,295,803
37067001500,295,1524
38035010806,295,1641
38035010900,295,878
39035177304,295,1691
39049008380,295,1515
39049008813,295,913
39061003800,295,975
39061020762,295,1326
39089758901,295,1039
39095007305,295,979
40093955200,295,709
40143007528,295,899
41067032612,295,1641
42029301500,295,993
42073011700,295,875
42101007101,295,894
42129805200,295,825
42133000200,295,1139
44007001200,295,1435
45035010822,295,1085
47037010701,295,1922
47149040310,295,1432
48085031660,295,1907
48113017806,295,1553
48121021721,295,1487
48201241001,295,1579
48201254200,295,846
48231960500,295,1717
48339690605,295,1747
48339694303,295,1449
48407200104,295,1175
48439113109,295,1877
48439113301,295,1376
48439122002,295,1585
48453033700,295,1063
49035112505,295,1882
49035113537,295,1056
49035113804,295,1581
50021964200,295,623
51059420502,295,1294
55067960101,295,555
55095960702,295,948
55101001504,295,1089
56001963600,295,1996
01097002700,294,983
01101005700,294,611
04013061047,294,1257
04013107102,294,1646
04019004038,294,1056
05045031003,294,1370
05143010111,294,964
06013302006,294,1350
06037119802,294,799
06037265524,294,1358
06037400501,294,656
06073008343,294,1765
06081605502,294,898
06107003904,294,987
11001007708,294,1149
12086003001,294,1442
12086003603,294,1018
12086003909,294,741
12086010625,294,1845
12099001404,294,1174
12103024514,294,2322
12105011838,294,1467
12127081600,294,957
13089021221,294,1357
13089023332,294,969
13135050764,294,1092
13153021203,294,1350
15003002203,294,836
17031270500,294,616
17031431302,294,1725
17091011800,294,1104
17201002301,294,871
18015959400,294,986
18069961800,294,1333
18075962800,294,1106
18141001300,294,1050
18163000205,294,849
19079960100,294,733
19113002500,294,1378
20001952700,294,813
20177001500,294,979
20207096600,294,565
20209043803,294,1077
21111002402,294,1120
22009030900,294,892
22015010702,294,1411
23005000500,294,1199
23025965600,294,790
24003751700,294,928
24033805201,294,1375
25017330101,294,1204
25017340000,294,1002
25021456401,294,958
25025060501,294,2155
26047970302,294,710
26099224002,294,1321
26147622000,294,1523
27003050401,294,1109
27043460300,294,806
28001000700,294,608
28089030203,294,1210
28105950101,294,2251
29087960300,294,649
31055007446,294,1408
32003000517,294,1576
33017081102,294,856
34007606400,294,1004
34013007100,294,1473
34013010300,294,1650
34013011300,294,1880
34023005800,294,1408
36005038700,294,1479
36035970800,294,1187
36081048301,294,769
36081144700,294,1030
36119012301,294,896
37019020406,294,520
37081016408,294,695
37083930901,294,638
37161960202,294,551
37169070702,294,934
39023003200,294,1008
39029951402,294,941
39049006397,294,2718
39049007534,294,1380
39049009397,294,1289
39055312100,294,1120
39061004000,294,891
39089753600,294,975
39119912000,294,1281
40051000906,294,1141
40143005700,294,858
41051009606,294,1903
41051010602,294,1310
42045400301,294,2851
45067950700,294,632
47033961200,294,712
48061013500,294,752
48085031328,294,1078
48113016806,294,1778
48113019028,294,1139
48141010222,294,650
48157673004,294,1030
48201313102,294,1047
48485010600,294,1044
49035104100,294,1227
50005957100,294,820
50025967900,294,633
51005080301,294,749
51059450702,294,1419
51059491102,294,1048
53057950100,294,520
53077001503,294,1365
55059001700,294,1089
55073000601,294,966
55139003400,294,1892
55139003500,294,1347
72029100504,294,1121
72113071800,294,748
01015000200,293,1085
01069040700,293,1101
01079979202,293,1004
01109189001,293,1233
01117030502,293,1149
04013061041,293,1501
04013106701,293,2170
04021001303,293,568
05011950500,293,763
05013480200,293,728
06001404700,293,857
06037122420,293,1285
06037212502,293,1702
06037241002,293,999
06037533804,293,1055
06037573002,293,1034
06059032055,293,1353
06065042016,293,727
06071007800,293,3040
06073002707,293,1578
06073008361,293,1467
06073015407,293,1226
06073017070,293,1565
06085501200,293,1479
06085503126,293,1348
08005007113,293,2402
09120061200,293,813
09140405700,293,1043
10003000300,293,1276
11001002301,293,1202
12021000600,293,560
12029970202,293,684
12047960201,293,591
12095016754,293,1525
13067030350,293,819
13117130409,293,1317
13135050736,293,1893
13177020301,293,1490
13229960302,293,1343
15003008628,293,1062
16001010344,293,1493
17031480200,293,600
17031660700,293,610
17031750300,293,988
17119402200,293,1323
17137951600,293,1297
17167003801,293,1034
17197883217,293,1147
18075963300,293,908
20117090186,293,897
20161000500,293,2013
21119960100,293,873
22031950400,293,1048
22033001104,293,1421
22055000800,293,1014
22087030208,293,1022
22097960400,293,815
22119031502,293,722
24005451500,293,1274
24005491100,293,1243
24031700823,293,1036
24031701508,293,1568
25015822601,293,869
26065003301,293,1265
26099260800,293,936
26125170200,293,1446
26143971001,293,602
27053101900,293,1394
28117950301,293,823
29189221800,293,1194
30067000500,293,871
30105100100,293,675
31055007474,293,645
31079000900,293,2019
31181965100,293,754
36027020004,293,903
36027140101,293,1666
36029007102,293,1004
36029016400,293,1697
36047005602,293,956
36047016900,293,1983
36047044000,293,809
36047050100,293,1509
36047117201,293,727
36049950101,293,949
36065026100,293,993
36081009800,293,703
36081012100,293,844
36103122405,293,950
37025041002,293,1377
37119006216,293,862
37155960900,293,722
37189920601,293,2339
39035112100,293,887
39081000400,293,1115
39135410100,293,903
40029388200,293,667
40047000702,293,1225
40067371800,293,1005
41051009002,293,1721
42129805901,293,647
42133020523,293,790
45083021301,293,886
47011010800,293,1273
47039955003,293,938
47065001800,293,1234
47157001500,293,734
48085031814,293,789
48113009702,293,1177
48201311800,293,1270
48201431404,293,1313
48297950400,293,1253
48491020406,293,4023
48491021100,293,1153
49035111906,293,1977
50019952000,293,729
51041100930,293,1221
53033003900,293,1173
53033031208,293,1385
54033032000,293,934
55087012904,293,1202
56005000102,293,2076
56005000400,293,1591
56037970905,293,1778
72021031202,293,716
72035260600,293,1014
01039962500,292,513
01047957000,292,430
01089010628,292,1296
01121011501,292,1084
04013110100,292,1753
04013815602,292,1727
05045030404,292,1077
05081030101,292,871
05103950301,292,715
06001441926,292,1685
06029003308,292,784
06037134305,292,1197
06037201503,292,950
06037240902,292,757
06037534002,292,978
06059075302,292,1091
06061022011,292,814
06065041404,292,898
06065045502,292,1058
06071010011,292,1467
06073000901,292,2031
06075023103,292,1518
06081600401,292,1143
06081601604,292,1123
06107002203,292,1442
08001008354,292,1873
08001009318,292,2589
08005081200,292,1903
08031002604,292,1615
08041004513,292,1444
08057955600,292,634
08123001408,292,710
09110501500,292,1323
12011110363,292,1582
12013010100,292,822
12041950204,292,1139
12057011010,292,1990
12086009060,292,1472
13007960100,292,696
13051003800,292,775
13067030271,292,838
13135050462,292,1131
13161960300,292,680
16057005102,292,2271
17003957600,292,620
17031839700,292,1943
17097862501,292,1207
19005960200,292,1005
19151780100,292,830
19153010806,292,1748
20043020100,292,581
20209040900,292,679
21015070505,292,1214
21029020502,292,841
21111003800,292,1166
21117066802,292,1601
22005030104,292,1429
22063040906,292,809
22071010300,292,1009
22079012700,292,1262
23021960900,292,550
24003730510,292,1187
24005490603,292,972
24005491300,292,1434
24031701703,292,1284
25003933300,292,670
25021422201,292,1131
25025010801,292,1525
26049012401,292,665
26065005304,292,1480
26125139202,292,1322
26163577100,292,1048
27019090304,292,1297
27119020800,292,857
28033070822,292,1881
28035010201,292,1643
28121020303,292,2243
28121020803,292,818
29023950102,292,769
30051050100,292,685
31001966200,292,921
31137967000,292,1203
32003002902,292,1561
32003003261,292,1046
32003003636,292,885
34007605602,292,1039
34027043301,292,907
34031246102,292,1423
36001013511,292,1352
36003951302,292,784
36005027700,292,1789
36007000100,292,1366
36047051300,292,2645
36047116600,292,1187
36069050603,292,1033
36089492900,292,846
36091060505,292,537
36103110104,292,977
37101041205,292,1240
37119006009,292,1204
37133001102,292,1832
39035177604,292,863
39049006238,292,777
39089758902,292,1083
39095008502,292,817
39157021503,292,993
39165032011,292,1532
40037021401,292,661
40109108229,292,1334
40143000300,292,1227
40143003300,292,1000
40143007633,292,960
41053020203,292,1215
41059951202,292,1457
41067031706,292,2067
42011012103,292,822
42091204007,292,1042
42101001204,292,2048
42101028902,292,1961
44001030200,292,1244
44007000500,292,1026
45003020402,292,784
45021970602,292,914
45031011100,292,744
47131965500,292,1029
47169090200,292,1140
48003950400,292,1294
48027021101,292,1520
48093950101,292,871
48113009002,292,1403
48167724600,292,886
48177000600,292,886
48201555703,292,2103
48215021002,292,804
48281950304,292,1037
48329000402,292,1782
48361020300,292,1056
48473680501,292,1994
48489950500,292,811
49047968403,292,1288
50027965901,292,716
53033001100,292,1091
55139003100,292,835
01067030600,291,616
01073010100,291,588
01073013902,291,832
04013112601,291,1160
04019003004,291,905
05045030702,291,1770
05115951303,291,1160
05119001900,291,1292
05123960500,291,1224
05125010513,291,1145
05143010201,291,1353
06013368001,291,1470
06029005600,291,907
06037221710,291,889
06037531101,291,1090
06059087601,291,1273
06065050402,291,1580
06075013402,291,1205
06077005132,291,990
06113010609,291,863
08005087000,291,2161
08035014129,291,1142
09170142500,291,2130
11001008200,291,1512
12005002200,291,1607
12011020419,291,1424
12021011303,291,1062
12086010198,291,1118
12086019502,291,1298
12095016738,291,1682
12099007820,291,912
13009970802,291,1090
13051002100,291,940
13057090302,291,698
13115001704,291,935
13151070321,291,831
13179010202,291,1433
13185010201,291,1368
13215010109,291,1064
17019005800,291,1487
17031250800,291,807
17031260100,291,647
17043841318,291,930
17071973400,291,750
17073030500,291,854
17089851102,291,1339
17197880316,291,1252
17197882400,291,1201
18089041302,291,1032
18097390700,291,1384
18141001600,291,1019
